o_orderid,o_hq,o_manuid,o_dealerid,o_carid
6436,8,25,91,6436
6437,8,33,63,6437
6438,8,185,113,6438
6439,8,130,122,6439
6440,8,28,88,6440
6441,8,46,102,6441
6442,8,75,198,6442
6443,8,105,96,6443
6444,8,142,187,6444
6445,8,50,174,6445
6446,8,129,120,6446
6447,8,182,11,6447
6448,8,121,160,6448
6449,8,8,24,6449
6450,8,115,39,6450
6451,8,198,147,6451
6452,8,189,19,6452
6453,8,67,1,6453
6454,8,125,70,6454
6455,8,117,114,6455
6456,8,67,41,6456
6457,8,146,78,6457
6458,8,167,125,6458
6459,8,13,165,6459
6460,8,39,147,6460
6461,8,97,100,6461
6462,8,133,156,6462
6463,8,37,50,6463
6464,8,28,148,6464
6465,8,180,72,6465
6466,8,188,48,6466
6467,8,157,42,6467
6468,8,115,60,6468
6469,8,104,72,6469
6470,8,119,188,6470
6471,8,12,73,6471
6472,8,39,107,6472
6473,8,169,191,6473
6474,8,154,116,6474
6475,8,177,133,6475
6476,8,134,187,6476
6477,8,82,7,6477
6478,8,9,146,6478
6479,8,196,104,6479
6480,8,35,22,6480
6481,8,11,110,6481
6482,8,163,53,6482
6483,8,6,54,6483
6484,8,30,62,6484
6485,8,163,38,6485
6486,8,189,96,6486
6487,8,162,140,6487
6488,8,38,125,6488
6489,8,135,177,6489
6490,8,37,100,6490
6491,8,33,99,6491
6492,8,120,37,6492
6493,8,70,180,6493
6494,8,193,142,6494
6495,8,68,10,6495
6496,8,179,129,6496
6497,8,129,190,6497
6498,8,130,143,6498
6499,8,55,182,6499
6500,8,14,11,6500
6501,8,124,151,6501
6502,8,108,121,6502
6503,8,183,95,6503
6504,8,79,51,6504
6505,8,112,171,6505
6506,8,68,75,6506
6507,8,41,58,6507
6508,8,10,64,6508
6509,8,5,52,6509
6510,8,49,15,6510
6511,8,75,89,6511
6512,8,165,149,6512
6513,8,121,155,6513
6514,8,15,106,6514
6515,8,68,6,6515
6516,8,187,165,6516
6517,8,176,88,6517
6518,8,125,98,6518
6519,8,105,127,6519
6520,8,147,44,6520
6521,8,195,94,6521
6522,8,104,161,6522
6523,8,61,39,6523
6524,8,37,137,6524
6525,8,85,135,6525
6526,8,157,73,6526
6527,8,25,43,6527
6528,8,132,158,6528
6529,8,145,197,6529
6530,8,113,143,6530
6531,8,189,123,6531
6532,8,144,164,6532
6533,8,136,8,6533
6534,8,52,129,6534
6535,8,6,191,6535
6536,8,101,44,6536
6537,8,185,103,6537
6538,8,143,118,6538
6539,8,53,163,6539
6540,8,50,105,6540
6541,8,58,142,6541
6542,8,16,73,6542
6543,8,28,95,6543
6544,8,127,45,6544
6545,8,104,118,6545
6546,8,56,105,6546
6547,8,31,151,6547
6548,8,130,8,6548
6549,8,149,50,6549
6550,8,200,164,6550
6551,8,27,53,6551
6552,8,154,148,6552
6553,8,76,193,6553
6554,8,146,16,6554
6555,8,185,119,6555
6556,8,96,200,6556
6557,8,144,169,6557
6558,8,49,108,6558
6559,8,47,70,6559
6560,8,17,176,6560
6561,8,64,197,6561
6562,8,107,134,6562
6563,8,30,2,6563
6564,8,63,14,6564
6565,8,60,144,6565
6566,8,77,129,6566
6567,8,87,134,6567
6568,8,26,86,6568
6569,8,35,49,6569
6570,8,41,174,6570
6571,8,50,153,6571
6572,8,104,68,6572
6573,8,86,75,6573
6574,8,13,91,6574
6575,8,191,121,6575
6576,8,99,5,6576
6577,8,25,160,6577
6578,8,99,15,6578
6579,8,158,112,6579
6580,8,103,36,6580
6581,8,164,70,6581
6582,8,146,79,6582
6583,8,175,38,6583
6584,8,54,90,6584
6585,8,186,59,6585
6586,8,200,49,6586
6587,8,104,74,6587
6588,8,163,117,6588
6589,8,24,131,6589
6590,8,124,112,6590
6591,8,37,189,6591
6592,8,148,129,6592
6593,8,143,150,6593
6594,8,90,134,6594
6595,8,104,151,6595
6596,8,58,69,6596
6597,8,31,24,6597
6598,8,130,95,6598
6599,8,138,75,6599
6600,8,188,70,6600
6601,8,95,173,6601
6602,8,113,194,6602
6603,8,14,183,6603
6604,8,90,89,6604
6605,8,93,45,6605
6606,8,180,190,6606
6607,8,106,111,6607
6608,8,177,102,6608
6609,8,100,9,6609
6610,8,59,158,6610
6611,8,14,87,6611
6612,8,144,118,6612
6613,8,103,35,6613
6614,8,183,8,6614
6615,8,55,76,6615
6616,8,144,175,6616
6617,8,56,122,6617
6618,8,131,175,6618
6619,8,18,4,6619
6620,8,197,155,6620
6621,8,51,76,6621
6622,8,197,103,6622
6623,8,160,69,6623
6624,8,11,78,6624
6625,8,133,156,6625
6626,8,134,110,6626
6627,8,96,124,6627
6628,8,182,44,6628
6629,8,180,94,6629
6630,8,18,66,6630
6631,8,93,199,6631
6632,8,33,62,6632
6633,8,75,89,6633
6634,8,199,141,6634
6635,8,1,151,6635
6636,8,150,34,6636
6637,8,32,118,6637
6638,8,51,8,6638
6639,8,49,75,6639
6640,8,191,24,6640
6641,8,3,171,6641
6642,8,53,167,6642
6643,8,194,3,6643
6644,8,144,74,6644
6645,8,60,119,6645
6646,8,84,28,6646
6647,8,167,23,6647
6648,8,154,157,6648
6649,8,59,132,6649
6650,8,64,162,6650
6651,8,179,191,6651
6652,8,24,31,6652
6653,8,123,67,6653
6654,8,24,145,6654
6655,8,193,2,6655
6656,8,92,159,6656
6657,8,19,190,6657
6658,8,148,60,6658
6659,8,11,172,6659
6660,8,146,99,6660
6661,8,76,50,6661
6662,8,109,2,6662
6663,8,69,38,6663
6664,8,64,17,6664
6665,8,102,63,6665
6666,8,75,24,6666
6667,8,105,38,6667
6668,8,52,102,6668
6669,8,63,168,6669
6670,8,161,121,6670
6671,8,2,57,6671
6672,8,159,159,6672
6673,8,19,192,6673
6674,8,173,186,6674
6675,8,111,119,6675
6676,8,172,31,6676
6677,8,199,170,6677
6678,8,94,109,6678
6679,8,200,26,6679
6680,8,11,87,6680
6681,8,176,82,6681
6682,8,54,187,6682
6683,8,79,161,6683
6684,8,169,40,6684
6685,8,182,34,6685
6686,8,133,92,6686
6687,8,132,192,6687
6688,8,167,194,6688
6689,8,190,96,6689
6690,8,58,135,6690
6691,8,176,175,6691
6692,8,61,136,6692
6693,8,11,155,6693
6694,8,69,91,6694
6695,8,183,27,6695
6696,8,39,157,6696
6697,8,116,62,6697
6698,8,157,194,6698
6699,8,80,99,6699
6700,8,46,81,6700
6701,8,45,54,6701
6702,8,104,112,6702
6703,8,83,159,6703
6704,8,199,128,6704
6705,8,51,166,6705
6706,8,94,119,6706
6707,8,25,78,6707
6708,8,29,46,6708
6709,8,70,157,6709
6710,8,102,148,6710
6711,8,67,9,6711
6712,8,65,13,6712
6713,8,15,186,6713
6714,8,14,55,6714
6715,8,103,4,6715
6716,8,129,38,6716
6717,8,141,73,6717
6718,8,109,185,6718
6719,8,37,107,6719
6720,8,37,151,6720
6721,8,75,14,6721
6722,8,53,18,6722
6723,8,104,14,6723
6724,8,31,136,6724
6725,8,134,9,6725
6726,8,63,109,6726
6727,8,16,114,6727
6728,8,18,190,6728
6729,8,109,50,6729
6730,8,50,76,6730
6731,8,14,97,6731
6732,8,162,52,6732
6733,8,85,52,6733
6734,8,37,89,6734
6735,8,25,14,6735
6736,8,87,173,6736
6737,8,73,106,6737
6738,8,138,133,6738
6739,8,130,10,6739
6740,8,77,173,6740
6741,8,169,65,6741
6742,8,55,49,6742
6743,8,193,8,6743
6744,8,160,123,6744
6745,8,76,99,6745
6746,8,89,60,6746
6747,8,20,136,6747
6748,8,109,70,6748
6749,12,55,10,6749
6750,12,122,95,6750
6751,12,142,72,6751
6752,12,108,54,6752
6753,12,21,76,6753
6754,12,67,150,6754
6755,12,2,4,6755
6756,12,187,151,6756
6757,12,36,166,6757
6758,12,192,24,6758
6759,12,126,16,6759
6760,12,61,187,6760
6761,12,20,141,6761
6762,12,145,160,6762
6763,12,45,2,6763
6764,12,170,143,6764
6765,12,143,138,6765
6766,12,38,60,6766
6767,12,96,102,6767
6768,12,70,191,6768
6769,12,38,145,6769
6770,12,185,11,6770
6771,12,81,82,6771
6772,12,93,176,6772
6773,12,145,34,6773
6774,12,35,58,6774
6775,12,61,152,6775
6776,12,157,147,6776
6777,12,72,194,6777
6778,12,84,98,6778
6779,12,130,111,6779
6780,12,192,48,6780
6781,12,147,1,6781
6782,12,109,18,6782
6783,12,197,118,6783
6784,12,29,144,6784
6785,12,23,137,6785
6786,12,116,2,6786
6787,12,123,169,6787
6788,12,184,148,6788
6789,12,191,200,6789
6790,12,191,53,6790
6791,12,12,134,6791
6792,12,172,99,6792
6793,12,76,199,6793
6794,12,77,40,6794
6795,12,133,125,6795
6796,12,176,132,6796
6797,12,73,113,6797
6798,12,112,147,6798
6799,12,83,127,6799
6800,12,121,20,6800
6801,12,29,7,6801
6802,12,37,146,6802
6803,12,183,104,6803
6804,12,194,97,6804
6805,12,65,154,6805
6806,12,167,143,6806
6807,12,192,100,6807
6808,12,106,5,6808
6809,12,91,85,6809
6810,12,134,32,6810
6811,12,58,93,6811
6812,12,174,79,6812
6813,12,77,191,6813
6814,12,6,21,6814
6815,12,81,75,6815
6816,12,176,91,6816
6817,12,103,165,6817
6818,12,92,6,6818
6819,12,181,168,6819
6820,12,139,101,6820
6821,12,38,29,6821
6822,12,173,174,6822
6823,12,132,105,6823
6824,12,100,136,6824
6825,12,183,84,6825
6826,12,15,101,6826
6827,12,81,108,6827
6828,12,84,101,6828
6829,12,124,189,6829
6830,12,47,58,6830
6831,12,114,33,6831
6832,12,51,173,6832
6833,13,64,113,6833
6834,13,32,1,6834
6835,13,23,182,6835
6836,13,196,75,6836
6837,13,125,110,6837
6838,13,197,28,6838
6839,13,193,120,6839
6840,13,66,102,6840
6841,13,20,3,6841
6842,13,32,106,6842
6843,13,3,167,6843
6844,13,39,48,6844
6845,13,73,15,6845
6846,13,29,35,6846
6847,13,42,121,6847
6848,13,186,48,6848
6849,13,142,76,6849
6850,13,194,128,6850
6851,13,4,75,6851
6852,13,24,129,6852
6853,13,119,77,6853
6854,13,22,77,6854
6855,13,162,14,6855
6856,13,185,186,6856
6857,13,172,152,6857
6858,13,21,59,6858
6859,13,7,167,6859
6860,13,91,143,6860
6861,13,92,17,6861
6862,13,120,7,6862
6863,13,138,80,6863
6864,13,71,27,6864
6865,13,156,146,6865
6866,13,103,2,6866
6867,13,150,15,6867
6868,13,34,7,6868
6869,13,10,71,6869
6870,13,108,74,6870
6871,13,40,30,6871
6872,13,179,76,6872
6873,13,7,20,6873
6874,13,8,4,6874
6875,13,31,101,6875
6876,13,88,42,6876
6877,13,96,159,6877
6878,13,8,99,6878
6879,13,8,178,6879
6880,13,142,171,6880
6881,13,158,23,6881
6882,13,18,94,6882
6883,13,45,7,6883
6884,13,103,88,6884
6885,13,65,95,6885
6886,13,35,177,6886
6887,13,114,55,6887
6888,13,52,90,6888
6889,13,90,9,6889
6890,13,46,149,6890
6891,13,59,181,6891
6892,13,46,112,6892
6893,13,114,168,6893
6894,13,57,85,6894
6895,13,48,163,6895
6896,13,195,53,6896
6897,13,12,62,6897
6898,13,96,93,6898
6899,13,8,55,6899
6900,13,27,71,6900
6901,13,104,38,6901
6902,13,189,10,6902
6903,13,21,175,6903
6904,13,193,1,6904
6905,13,181,122,6905
6906,13,146,169,6906
6907,13,19,168,6907
6908,13,116,35,6908
6909,13,72,164,6909
6910,13,165,58,6910
6911,13,134,156,6911
6912,13,9,171,6912
6913,13,36,130,6913
6914,13,99,67,6914
6915,13,139,197,6915
6916,13,27,19,6916
6917,13,31,30,6917
6918,13,20,64,6918
6919,13,98,33,6919
6920,13,161,162,6920
6921,13,139,103,6921
6922,13,178,162,6922
6923,13,193,31,6923
6924,13,48,31,6924
6925,13,119,66,6925
6926,13,34,77,6926
6927,13,60,183,6927
6928,13,106,106,6928
6929,13,190,153,6929
6930,13,127,140,6930
6931,13,125,101,6931
6932,13,193,89,6932
6933,13,156,32,6933
6934,13,150,119,6934
6935,13,123,63,6935
6936,13,30,27,6936
6937,13,19,135,6937
6938,13,65,165,6938
6939,13,53,7,6939
6940,13,43,11,6940
6941,13,159,80,6941
6942,7,144,105,6942
6943,7,5,52,6943
6944,7,115,129,6944
6945,7,111,82,6945
6946,7,89,174,6946
6947,7,111,128,6947
6948,7,173,29,6948
6949,7,183,141,6949
6950,7,37,19,6950
6951,7,139,130,6951
6952,7,6,166,6952
6953,7,74,182,6953
6954,7,149,136,6954
6955,7,189,191,6955
6956,7,107,143,6956
6957,7,127,163,6957
6958,7,136,132,6958
6959,7,143,68,6959
6960,7,63,156,6960
6961,7,106,154,6961
6962,7,199,173,6962
6963,7,138,162,6963
6964,7,14,145,6964
6965,7,184,142,6965
6966,7,100,67,6966
6967,7,73,50,6967
6968,7,14,85,6968
6969,7,161,99,6969
6970,7,46,88,6970
6971,7,73,136,6971
6972,7,192,148,6972
6973,7,75,172,6973
6974,7,100,178,6974
6975,7,89,95,6975
6976,7,87,153,6976
6977,7,191,159,6977
6978,7,6,79,6978
6979,7,34,106,6979
6980,7,34,44,6980
6981,7,35,169,6981
6982,7,194,165,6982
6983,7,37,110,6983
6984,7,156,135,6984
6985,7,41,184,6985
6986,7,80,92,6986
6987,7,120,168,6987
6988,7,39,16,6988
6989,7,196,178,6989
6990,7,67,86,6990
6991,7,88,48,6991
6992,7,60,79,6992
6993,7,84,13,6993
6994,7,61,96,6994
6995,7,81,149,6995
6996,7,54,50,6996
6997,7,42,15,6997
6998,7,156,185,6998
6999,7,25,74,6999
7000,7,137,29,7000
7001,7,83,91,7001
7002,7,200,31,7002
7003,7,170,122,7003
7004,7,13,45,7004
7005,7,68,77,7005
7006,7,21,200,7006
7007,7,36,142,7007
7008,7,39,92,7008
7009,7,45,128,7009
7010,7,111,11,7010
7011,7,136,90,7011
7012,7,61,191,7012
7013,7,32,154,7013
7014,8,88,75,7014
7015,8,87,180,7015
7016,8,158,45,7016
7017,8,71,194,7017
7018,8,80,24,7018
7019,8,78,191,7019
7020,8,26,100,7020
7021,8,22,168,7021
7022,8,100,27,7022
7023,8,42,169,7023
7024,8,36,87,7024
7025,8,67,96,7025
7026,8,126,33,7026
7027,8,118,35,7027
7028,8,24,59,7028
7029,8,28,2,7029
7030,8,118,4,7030
7031,8,102,36,7031
7032,8,186,38,7032
7033,8,8,104,7033
7034,8,98,199,7034
7035,8,127,193,7035
7036,8,67,200,7036
7037,8,143,11,7037
7038,8,118,182,7038
7039,8,31,126,7039
7040,8,2,94,7040
7041,8,126,171,7041
7042,8,56,39,7042
7043,8,161,165,7043
7044,8,153,44,7044
7045,8,191,103,7045
7046,8,102,33,7046
7047,8,36,95,7047
7048,8,82,139,7048
7049,8,23,41,7049
7050,8,101,138,7050
7051,8,140,154,7051
7052,8,14,125,7052
7053,8,188,68,7053
7054,8,87,120,7054
7055,8,80,73,7055
7056,8,136,17,7056
7057,8,168,54,7057
7058,8,27,130,7058
7059,8,124,55,7059
7060,8,98,39,7060
7061,8,146,146,7061
7062,8,189,35,7062
7063,8,184,36,7063
7064,8,112,63,7064
7065,8,78,164,7065
7066,8,47,71,7066
7067,8,19,104,7067
7068,8,51,142,7068
7069,8,135,20,7069
7070,8,50,157,7070
7071,8,197,150,7071
7072,8,10,18,7072
7073,8,157,83,7073
7074,8,63,200,7074
7075,8,172,77,7075
7076,8,199,118,7076
7077,8,182,109,7077
7078,8,146,136,7078
7079,8,105,121,7079
7080,8,115,100,7080
7081,8,176,146,7081
7082,8,36,139,7082
7083,8,188,200,7083
7084,8,171,161,7084
7085,8,59,64,7085
7086,8,116,70,7086
7087,8,35,13,7087
7088,8,18,62,7088
7089,8,73,129,7089
7090,8,37,9,7090
7091,8,117,157,7091
7092,8,77,86,7092
7093,8,20,32,7093
7094,8,137,2,7094
7095,8,146,57,7095
7096,8,53,123,7096
7097,8,169,111,7097
7098,8,13,12,7098
7099,8,56,50,7099
7100,8,79,7,7100
7101,8,29,89,7101
7102,8,8,185,7102
7103,8,47,34,7103
7104,8,36,92,7104
7105,8,156,97,7105
7106,8,165,73,7106
7107,8,16,4,7107
7108,8,68,5,7108
7109,8,68,120,7109
7110,8,55,54,7110
7111,8,48,41,7111
7112,8,15,72,7112
7113,8,69,21,7113
7114,8,67,170,7114
7115,8,185,168,7115
7116,8,187,119,7116
7117,8,136,29,7117
7118,8,15,50,7118
7119,8,174,125,7119
7120,8,14,163,7120
7121,8,102,123,7121
7122,8,123,62,7122
7123,8,145,106,7123
7124,8,7,188,7124
7125,8,47,74,7125
7126,8,121,124,7126
7127,8,149,98,7127
7128,8,6,55,7128
7129,8,159,20,7129
7130,8,197,140,7130
7131,8,80,34,7131
7132,8,6,169,7132
7133,8,140,99,7133
7134,8,48,192,7134
7135,8,182,113,7135
7136,8,175,24,7136
7137,8,117,183,7137
7138,8,97,4,7138
7139,8,25,188,7139
7140,8,50,169,7140
7141,8,90,154,7141
7142,8,29,39,7142
7143,8,67,15,7143
7144,8,199,133,7144
7145,8,199,24,7145
7146,8,69,200,7146
7147,8,88,79,7147
7148,8,28,106,7148
7149,8,52,2,7149
7150,8,111,62,7150
7151,8,123,153,7151
7152,8,141,39,7152
7153,8,109,4,7153
7154,8,68,9,7154
7155,8,16,39,7155
7156,8,44,145,7156
7157,8,20,63,7157
7158,8,157,48,7158
7159,8,178,159,7159
7160,8,151,110,7160
7161,8,45,77,7161
7162,8,58,36,7162
7163,8,110,81,7163
7164,8,10,119,7164
7165,8,131,27,7165
7166,8,69,64,7166
7167,8,47,82,7167
7168,8,78,165,7168
7169,8,142,176,7169
7170,8,28,187,7170
7171,8,177,8,7171
7172,8,145,188,7172
7173,8,102,171,7173
7174,8,129,178,7174
7175,8,178,90,7175
7176,8,99,19,7176
7177,8,156,150,7177
7178,8,59,64,7178
7179,8,26,79,7179
7180,8,141,29,7180
7181,8,19,116,7181
7182,2,34,165,7182
7183,2,44,16,7183
7184,2,157,73,7184
7185,2,37,171,7185
7186,2,27,95,7186
7187,2,82,62,7187
7188,2,171,134,7188
7189,2,176,158,7189
7190,2,37,29,7190
7191,2,34,70,7191
7192,2,19,4,7192
7193,2,111,102,7193
7194,2,193,110,7194
7195,2,137,102,7195
7196,2,19,194,7196
7197,2,89,10,7197
7198,2,48,197,7198
7199,2,130,90,7199
7200,2,39,116,7200
7201,2,19,165,7201
7202,2,153,182,7202
7203,2,107,112,7203
7204,2,9,43,7204
7205,2,58,190,7205
7206,2,20,103,7206
7207,2,25,155,7207
7208,2,154,99,7208
7209,2,22,88,7209
7210,2,92,151,7210
7211,2,115,22,7211
7212,2,105,49,7212
7213,2,129,182,7213
7214,2,177,138,7214
7215,2,65,33,7215
7216,2,75,49,7216
7217,2,126,165,7217
7218,2,142,144,7218
7219,2,72,107,7219
7220,2,162,128,7220
7221,2,120,126,7221
7222,2,98,166,7222
7223,2,170,183,7223
7224,2,117,11,7224
7225,2,147,125,7225
7226,2,59,14,7226
7227,2,170,10,7227
7228,2,190,156,7228
7229,2,48,42,7229
7230,2,118,85,7230
7231,2,15,91,7231
7232,2,129,190,7232
7233,2,53,134,7233
7234,2,127,98,7234
7235,2,158,192,7235
7236,2,139,62,7236
7237,2,148,53,7237
7238,2,166,148,7238
7239,2,143,153,7239
7240,2,57,192,7240
7241,2,9,114,7241
7242,2,19,140,7242
7243,2,129,121,7243
7244,2,137,85,7244
7245,2,103,120,7245
7246,2,199,4,7246
7247,2,152,189,7247
7248,2,118,136,7248
7249,2,165,30,7249
7250,2,6,57,7250
7251,2,174,33,7251
7252,2,197,158,7252
7253,2,175,43,7253
7254,2,41,79,7254
7255,2,180,98,7255
7256,2,200,115,7256
7257,2,112,9,7257
7258,2,147,103,7258
7259,2,130,86,7259
7260,2,36,19,7260
7261,2,164,136,7261
7262,2,101,170,7262
7263,2,86,36,7263
7264,2,177,122,7264
7265,2,144,42,7265
7266,2,157,18,7266
7267,2,96,12,7267
7268,2,116,112,7268
7269,2,185,50,7269
7270,2,72,156,7270
7271,2,71,141,7271
7272,2,55,44,7272
7273,2,155,47,7273
7274,2,80,192,7274
7275,2,25,28,7275
7276,2,41,170,7276
7277,2,88,37,7277
7278,2,180,196,7278
7279,2,42,65,7279
7280,2,133,126,7280
7281,2,199,129,7281
7282,2,172,163,7282
7283,2,169,180,7283
7284,2,131,34,7284
7285,2,1,28,7285
7286,2,200,47,7286
7287,2,141,52,7287
7288,2,192,5,7288
7289,2,54,125,7289
7290,2,10,153,7290
7291,2,200,190,7291
7292,2,6,132,7292
7293,2,136,126,7293
7294,2,92,136,7294
7295,2,73,123,7295
7296,2,9,30,7296
7297,2,119,167,7297
7298,2,135,69,7298
7299,2,65,87,7299
7300,2,97,38,7300
7301,2,40,182,7301
7302,2,181,135,7302
7303,2,121,193,7303
7304,2,92,52,7304
7305,2,62,41,7305
7306,2,159,187,7306
7307,2,108,180,7307
7308,2,17,49,7308
7309,2,105,159,7309
7310,2,35,183,7310
7311,2,11,198,7311
7312,2,45,116,7312
7313,2,81,199,7313
7314,2,120,23,7314
7315,2,15,168,7315
7316,2,8,111,7316
7317,2,51,45,7317
7318,2,62,186,7318
7319,2,2,150,7319
7320,2,159,128,7320
7321,2,81,77,7321
7322,2,137,119,7322
7323,2,14,32,7323
7324,2,113,106,7324
7325,2,85,126,7325
7326,2,87,49,7326
7327,2,58,89,7327
7328,2,131,24,7328
7329,2,110,87,7329
7330,2,31,155,7330
7331,2,194,7,7331
7332,2,155,156,7332
7333,2,127,84,7333
7334,2,16,167,7334
7335,2,187,165,7335
7336,2,11,32,7336
7337,2,92,43,7337
7338,2,81,12,7338
7339,2,55,186,7339
7340,2,109,43,7340
7341,2,150,12,7341
7342,2,161,132,7342
7343,2,110,113,7343
7344,2,173,44,7344
7345,2,81,70,7345
7346,2,68,78,7346
7347,2,77,153,7347
7348,2,28,102,7348
7349,2,88,138,7349
7350,14,33,83,7350
7351,14,21,51,7351
7352,14,131,178,7352
7353,14,170,75,7353
7354,14,77,154,7354
7355,14,109,82,7355
7356,14,9,193,7356
7357,14,69,32,7357
7358,14,63,159,7358
7359,14,126,161,7359
7360,14,64,67,7360
7361,14,186,122,7361
7362,14,126,132,7362
7363,14,55,18,7363
7364,14,69,195,7364
7365,14,144,185,7365
7366,14,172,165,7366
7367,14,15,102,7367
7368,14,196,48,7368
7369,14,8,84,7369
7370,14,164,99,7370
7371,14,184,70,7371
7372,14,112,143,7372
7373,14,142,52,7373
7374,14,152,32,7374
7375,14,34,188,7375
7376,14,186,75,7376
7377,14,137,22,7377
7378,14,31,151,7378
7379,14,14,128,7379
7380,14,160,149,7380
7381,14,138,131,7381
7382,14,62,79,7382
7383,14,56,97,7383
7384,14,171,52,7384
7385,14,41,161,7385
7386,14,17,68,7386
7387,14,14,139,7387
7388,14,118,115,7388
7389,14,65,80,7389
7390,14,116,139,7390
7391,14,69,49,7391
7392,14,126,86,7392
7393,14,31,16,7393
7394,14,101,29,7394
7395,14,176,49,7395
7396,14,165,87,7396
7397,14,53,137,7397
7398,14,166,80,7398
7399,14,109,93,7399
7400,14,72,78,7400
7401,14,68,34,7401
7402,14,19,15,7402
7403,14,175,158,7403
7404,14,124,171,7404
7405,14,120,146,7405
7406,14,148,66,7406
7407,14,56,176,7407
7408,14,112,39,7408
7409,14,161,198,7409
7410,14,142,199,7410
7411,14,108,76,7411
7412,14,10,138,7412
7413,14,108,167,7413
7414,14,103,197,7414
7415,14,102,105,7415
7416,14,103,44,7416
7417,14,74,82,7417
7418,14,6,46,7418
7419,14,3,142,7419
7420,14,14,144,7420
7421,14,188,51,7421
7422,14,35,182,7422
7423,14,131,193,7423
7424,14,70,132,7424
7425,14,76,78,7425
7426,14,177,129,7426
7427,14,190,189,7427
7428,14,9,13,7428
7429,14,119,73,7429
7430,14,123,156,7430
7431,14,103,186,7431
7432,14,54,144,7432
7433,14,162,199,7433
7434,14,200,102,7434
7435,14,40,20,7435
7436,14,149,182,7436
7437,14,92,103,7437
7438,14,46,23,7438
7439,14,196,177,7439
7440,14,199,110,7440
7441,14,196,69,7441
7442,14,6,113,7442
7443,14,49,173,7443
7444,14,138,62,7444
7445,14,44,101,7445
7446,14,40,132,7446
7447,14,85,193,7447
7448,14,80,94,7448
7449,14,73,15,7449
7450,14,26,5,7450
7451,14,82,37,7451
7452,14,45,30,7452
7453,14,165,127,7453
7454,14,138,146,7454
7455,14,17,59,7455
7456,14,167,190,7456
7457,14,75,167,7457
7458,14,99,92,7458
7459,14,52,12,7459
7460,14,145,88,7460
7461,14,197,132,7461
7462,14,126,42,7462
7463,14,174,143,7463
7464,14,138,78,7464
7465,14,13,170,7465
7466,14,104,160,7466
7467,14,145,58,7467
7468,14,150,117,7468
7469,14,138,54,7469
7470,14,157,178,7470
7471,14,56,61,7471
7472,14,25,148,7472
7473,14,18,141,7473
7474,14,119,168,7474
7475,14,169,38,7475
7476,14,19,46,7476
7477,14,43,147,7477
7478,14,54,73,7478
7479,14,96,67,7479
7480,14,6,86,7480
7481,14,85,142,7481
7482,14,127,15,7482
7483,14,43,94,7483
7484,14,15,181,7484
7485,14,61,194,7485
7486,14,154,148,7486
7487,14,142,87,7487
7488,14,141,39,7488
7489,14,140,127,7489
7490,14,177,136,7490
7491,14,92,158,7491
7492,14,87,108,7492
7493,14,67,25,7493
7494,14,8,144,7494
7495,14,101,47,7495
7496,14,155,151,7496
7497,14,12,127,7497
7498,14,121,190,7498
