c_carid,c_model,c_make,c_year,c_color,c_engine,c_transmission,c_class,c_tint,c_convertible,c_carbonPackage
4639,ES350,LEXUS,2012,BLACK,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4640,ES350,LEXUS,2012,RED,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4641,ES350,LEXUS,2012,BLUE,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4642,ES350,LEXUS,2012,GREY,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4643,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4644,ES350,LEXUS,2012,GREEN,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4645,ES350,LEXUS,2012,WHITE,V8,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4646,ES350,LEXUS,2012,BLACK,V8,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4647,ES350,LEXUS,2012,RED,V8,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4648,ES350,LEXUS,2012,BLUE,V8,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4649,ES350,LEXUS,2012,GREY,V8,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4650,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4651,ES350,LEXUS,2012,GREEN,V8,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4652,ES350,LEXUS,2012,WHITE,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4653,ES350,LEXUS,2012,BLACK,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4654,ES350,LEXUS,2012,RED,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4655,ES350,LEXUS,2012,BLUE,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4656,ES350,LEXUS,2012,GREY,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4657,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4658,ES350,LEXUS,2012,GREEN,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4659,ES350,LEXUS,2012,WHITE,V8,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4660,ES350,LEXUS,2012,BLACK,V8,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4661,ES350,LEXUS,2012,RED,V8,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4662,ES350,LEXUS,2012,BLUE,V8,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4663,ES350,LEXUS,2012,GREY,V8,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4664,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4665,ES350,LEXUS,2012,GREEN,V8,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4666,ES350,LEXUS,2012,WHITE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4667,ES350,LEXUS,2012,BLACK,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4668,ES350,LEXUS,2012,RED,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4669,ES350,LEXUS,2012,BLUE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4670,ES350,LEXUS,2012,GREY,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4671,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4672,ES350,LEXUS,2012,GREEN,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4673,ES350,LEXUS,2012,WHITE,V6,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4674,ES350,LEXUS,2012,BLACK,V6,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4675,ES350,LEXUS,2012,RED,V6,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4676,ES350,LEXUS,2012,BLUE,V6,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4677,ES350,LEXUS,2012,GREY,V6,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4678,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4679,ES350,LEXUS,2012,GREEN,V6,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4680,ES350,LEXUS,2012,WHITE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4681,ES350,LEXUS,2012,BLACK,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4682,ES350,LEXUS,2012,RED,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4683,ES350,LEXUS,2012,BLUE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4684,ES350,LEXUS,2012,GREY,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4685,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4686,ES350,LEXUS,2012,GREEN,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4687,ES350,LEXUS,2012,WHITE,V6,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4688,ES350,LEXUS,2012,BLACK,V6,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4689,ES350,LEXUS,2012,RED,V6,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4690,ES350,LEXUS,2012,BLUE,V6,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4691,ES350,LEXUS,2012,GREY,V6,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4692,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4693,ES350,LEXUS,2012,GREEN,V6,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4694,ES350,LEXUS,2012,WHITE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4695,ES350,LEXUS,2012,BLACK,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4696,ES350,LEXUS,2012,RED,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4697,ES350,LEXUS,2012,BLUE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4698,ES350,LEXUS,2012,GREY,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4699,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4700,ES350,LEXUS,2012,GREEN,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,YES,YES
4701,ES350,LEXUS,2012,WHITE,I4,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4702,ES350,LEXUS,2012,BLACK,I4,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4703,ES350,LEXUS,2012,RED,I4,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4704,ES350,LEXUS,2012,BLUE,I4,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4705,ES350,LEXUS,2012,GREY,I4,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4706,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4707,ES350,LEXUS,2012,GREEN,I4,6-SPEED-MANUEL,FULL-SIZE,YES,YES,YES
4708,ES350,LEXUS,2012,WHITE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4709,ES350,LEXUS,2012,BLACK,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4710,ES350,LEXUS,2012,RED,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4711,ES350,LEXUS,2012,BLUE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4712,ES350,LEXUS,2012,GREY,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4713,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4714,ES350,LEXUS,2012,GREEN,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,YES,YES
4715,ES350,LEXUS,2012,WHITE,I4,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4716,ES350,LEXUS,2012,BLACK,I4,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4717,ES350,LEXUS,2012,RED,I4,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4718,ES350,LEXUS,2012,BLUE,I4,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4719,ES350,LEXUS,2012,GREY,I4,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4720,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4721,ES350,LEXUS,2012,GREEN,I4,6-SPEED-MANUEL,FULL-SIZE,NO,YES,YES
4722,ES350,LEXUS,2012,WHITE,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4723,ES350,LEXUS,2012,BLACK,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4724,ES350,LEXUS,2012,RED,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4725,ES350,LEXUS,2012,BLUE,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4726,ES350,LEXUS,2012,GREY,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4727,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4728,ES350,LEXUS,2012,GREEN,V8,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4729,ES350,LEXUS,2012,WHITE,V8,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4730,ES350,LEXUS,2012,BLACK,V8,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4731,ES350,LEXUS,2012,RED,V8,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4732,ES350,LEXUS,2012,BLUE,V8,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4733,ES350,LEXUS,2012,GREY,V8,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4734,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4735,ES350,LEXUS,2012,GREEN,V8,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4736,ES350,LEXUS,2012,WHITE,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4737,ES350,LEXUS,2012,BLACK,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4738,ES350,LEXUS,2012,RED,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4739,ES350,LEXUS,2012,BLUE,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4740,ES350,LEXUS,2012,GREY,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4741,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4742,ES350,LEXUS,2012,GREEN,V8,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4743,ES350,LEXUS,2012,WHITE,V8,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4744,ES350,LEXUS,2012,BLACK,V8,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4745,ES350,LEXUS,2012,RED,V8,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4746,ES350,LEXUS,2012,BLUE,V8,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4747,ES350,LEXUS,2012,GREY,V8,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4748,ES350,LEXUS,2012,YELLOW,V8,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4749,ES350,LEXUS,2012,GREEN,V8,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4750,ES350,LEXUS,2012,WHITE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4751,ES350,LEXUS,2012,BLACK,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4752,ES350,LEXUS,2012,RED,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4753,ES350,LEXUS,2012,BLUE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4754,ES350,LEXUS,2012,GREY,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4755,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4756,ES350,LEXUS,2012,GREEN,V6,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4757,ES350,LEXUS,2012,WHITE,V6,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4758,ES350,LEXUS,2012,BLACK,V6,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4759,ES350,LEXUS,2012,RED,V6,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4760,ES350,LEXUS,2012,BLUE,V6,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4761,ES350,LEXUS,2012,GREY,V6,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4762,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4763,ES350,LEXUS,2012,GREEN,V6,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4764,ES350,LEXUS,2012,WHITE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4765,ES350,LEXUS,2012,BLACK,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4766,ES350,LEXUS,2012,RED,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4767,ES350,LEXUS,2012,BLUE,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4768,ES350,LEXUS,2012,GREY,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4769,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4770,ES350,LEXUS,2012,GREEN,V6,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4771,ES350,LEXUS,2012,WHITE,V6,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4772,ES350,LEXUS,2012,BLACK,V6,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4773,ES350,LEXUS,2012,RED,V6,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4774,ES350,LEXUS,2012,BLUE,V6,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4775,ES350,LEXUS,2012,GREY,V6,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4776,ES350,LEXUS,2012,YELLOW,V6,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4777,ES350,LEXUS,2012,GREEN,V6,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4778,ES350,LEXUS,2012,WHITE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4779,ES350,LEXUS,2012,BLACK,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4780,ES350,LEXUS,2012,RED,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4781,ES350,LEXUS,2012,BLUE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4782,ES350,LEXUS,2012,GREY,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4783,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4784,ES350,LEXUS,2012,GREEN,I4,6-SPEED-AUTOMATIC,FULL-SIZE,YES,NO,YES
4785,ES350,LEXUS,2012,WHITE,I4,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4786,ES350,LEXUS,2012,BLACK,I4,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4787,ES350,LEXUS,2012,RED,I4,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4788,ES350,LEXUS,2012,BLUE,I4,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4789,ES350,LEXUS,2012,GREY,I4,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4790,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4791,ES350,LEXUS,2012,GREEN,I4,6-SPEED-MANUEL,FULL-SIZE,YES,NO,YES
4792,ES350,LEXUS,2012,WHITE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4793,ES350,LEXUS,2012,BLACK,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4794,ES350,LEXUS,2012,RED,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4795,ES350,LEXUS,2012,BLUE,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4796,ES350,LEXUS,2012,GREY,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4797,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4798,ES350,LEXUS,2012,GREEN,I4,6-SPEED-AUTOMATIC,FULL-SIZE,NO,NO,YES
4799,ES350,LEXUS,2012,WHITE,I4,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4800,ES350,LEXUS,2012,BLACK,I4,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4801,ES350,LEXUS,2012,RED,I4,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4802,ES350,LEXUS,2012,BLUE,I4,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4803,ES350,LEXUS,2012,GREY,I4,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4804,ES350,LEXUS,2012,YELLOW,I4,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4805,ES350,LEXUS,2012,GREEN,I4,6-SPEED-MANUEL,FULL-SIZE,NO,NO,YES
4806,CIVIC,HONDA,2012,WHITE,V8,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4807,CIVIC,HONDA,2012,BLACK,V8,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4808,CIVIC,HONDA,2012,RED,V8,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4809,CIVIC,HONDA,2012,BLUE,V8,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4810,CIVIC,HONDA,2012,GREY,V8,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4811,CIVIC,HONDA,2012,YELLOW,V8,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4812,CIVIC,HONDA,2012,GREEN,V8,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4813,CIVIC,HONDA,2012,WHITE,V8,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4814,CIVIC,HONDA,2012,BLACK,V8,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4815,CIVIC,HONDA,2012,RED,V8,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4816,CIVIC,HONDA,2012,BLUE,V8,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4817,CIVIC,HONDA,2012,GREY,V8,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4818,CIVIC,HONDA,2012,YELLOW,V8,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4819,CIVIC,HONDA,2012,GREEN,V8,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4820,CIVIC,HONDA,2012,WHITE,V8,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4821,CIVIC,HONDA,2012,BLACK,V8,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4822,CIVIC,HONDA,2012,RED,V8,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4823,CIVIC,HONDA,2012,BLUE,V8,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4824,CIVIC,HONDA,2012,GREY,V8,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4825,CIVIC,HONDA,2012,YELLOW,V8,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4826,CIVIC,HONDA,2012,GREEN,V8,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4827,CIVIC,HONDA,2012,WHITE,V8,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4828,CIVIC,HONDA,2012,BLACK,V8,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4829,CIVIC,HONDA,2012,RED,V8,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4830,CIVIC,HONDA,2012,BLUE,V8,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4831,CIVIC,HONDA,2012,GREY,V8,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4832,CIVIC,HONDA,2012,YELLOW,V8,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4833,CIVIC,HONDA,2012,GREEN,V8,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4834,CIVIC,HONDA,2012,WHITE,V6,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4835,CIVIC,HONDA,2012,BLACK,V6,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4836,CIVIC,HONDA,2012,RED,V6,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4837,CIVIC,HONDA,2012,BLUE,V6,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4838,CIVIC,HONDA,2012,GREY,V6,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4839,CIVIC,HONDA,2012,YELLOW,V6,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4840,CIVIC,HONDA,2012,GREEN,V6,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4841,CIVIC,HONDA,2012,WHITE,V6,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4842,CIVIC,HONDA,2012,BLACK,V6,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4843,CIVIC,HONDA,2012,RED,V6,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4844,CIVIC,HONDA,2012,BLUE,V6,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4845,CIVIC,HONDA,2012,GREY,V6,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4846,CIVIC,HONDA,2012,YELLOW,V6,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4847,CIVIC,HONDA,2012,GREEN,V6,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4848,CIVIC,HONDA,2012,WHITE,V6,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4849,CIVIC,HONDA,2012,BLACK,V6,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4850,CIVIC,HONDA,2012,RED,V6,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4851,CIVIC,HONDA,2012,BLUE,V6,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4852,CIVIC,HONDA,2012,GREY,V6,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4853,CIVIC,HONDA,2012,YELLOW,V6,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4854,CIVIC,HONDA,2012,GREEN,V6,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4855,CIVIC,HONDA,2012,WHITE,V6,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4856,CIVIC,HONDA,2012,BLACK,V6,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4857,CIVIC,HONDA,2012,RED,V6,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4858,CIVIC,HONDA,2012,BLUE,V6,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4859,CIVIC,HONDA,2012,GREY,V6,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4860,CIVIC,HONDA,2012,YELLOW,V6,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4861,CIVIC,HONDA,2012,GREEN,V6,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4862,CIVIC,HONDA,2012,WHITE,I4,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4863,CIVIC,HONDA,2012,BLACK,I4,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4864,CIVIC,HONDA,2012,RED,I4,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4865,CIVIC,HONDA,2012,BLUE,I4,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4866,CIVIC,HONDA,2012,GREY,I4,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4867,CIVIC,HONDA,2012,YELLOW,I4,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4868,CIVIC,HONDA,2012,GREEN,I4,4-SPEED-AUTOMATIC,COMPACT,YES,NO,YES
4869,CIVIC,HONDA,2012,WHITE,I4,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4870,CIVIC,HONDA,2012,BLACK,I4,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4871,CIVIC,HONDA,2012,RED,I4,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4872,CIVIC,HONDA,2012,BLUE,I4,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4873,CIVIC,HONDA,2012,GREY,I4,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4874,CIVIC,HONDA,2012,YELLOW,I4,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4875,CIVIC,HONDA,2012,GREEN,I4,4-SPEED-MANUEL,COMPACT,YES,NO,YES
4876,CIVIC,HONDA,2012,WHITE,I4,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4877,CIVIC,HONDA,2012,BLACK,I4,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4878,CIVIC,HONDA,2012,RED,I4,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4879,CIVIC,HONDA,2012,BLUE,I4,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4880,CIVIC,HONDA,2012,GREY,I4,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4881,CIVIC,HONDA,2012,YELLOW,I4,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4882,CIVIC,HONDA,2012,GREEN,I4,4-SPEED-AUTOMATIC,COMPACT,NO,NO,YES
4883,CIVIC,HONDA,2012,WHITE,I4,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4884,CIVIC,HONDA,2012,BLACK,I4,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4885,CIVIC,HONDA,2012,RED,I4,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4886,CIVIC,HONDA,2012,BLUE,I4,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4887,CIVIC,HONDA,2012,GREY,I4,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4888,CIVIC,HONDA,2012,YELLOW,I4,4-SPEED-MANUEL,COMPACT,NO,NO,YES
4889,CIVIC,HONDA,2012,GREEN,I4,4-SPEED-MANUEL,COMPACT,NO,NO,YES
